-2.248448343688575157e+00,-2.383776451620621906e+00,-7.526411353685127370e-01,-9.338238287336144694e-01,-9.731920191659575448e-01,-2.239391083296528251e+00,-2.402750265220729986e+00,-2.789086034510574130e+00,-2.328976506421251536e+00,-1.949949357618313117e+00,-3.032692028504920145e+00,-2.522877447834415143e+00,1.770616399793766282e-01,-1.797971811732139047e+00,6.789755086605204770e-01,-4.503488442899472588e-01,-1.205257366858393020e+00,-3.233692570609114192e+00,-1.914887756064618030e+00,-1.340895488004784086e+00,0.000000000000000000e+00
5.613938602017923829e-01,6.586676364542067841e-01,-8.810217153974042592e-01,-9.911304347047156238e-01,1.788344056717043884e+00,-5.146001110554232483e-01,-2.121311503797325138e-01,8.556040903003487852e-01,-5.399280748475570046e-01,1.029678366720320648e+00,-4.478037199372146837e-01,-1.363035361563585957e+00,1.825478989996410117e+00,-8.225331858254569806e-01,1.818000213788830699e+00,1.924383235139481840e-01,-1.359021922354033185e+00,9.746359231416303892e-01,1.075746802446701400e+00,-1.125850298537626637e+00,1.000000000000000000e+00
1.858518363044334265e+00,1.901275103363491370e+00,4.430893014646247963e+00,1.646356172766307413e+00,2.574635303235154105e+00,2.909114081196743307e+00,2.645800516239867228e+00,2.196533568180249474e-01,2.851038383788530695e+00,-5.922768313257660289e-01,2.442180010597773787e+00,1.382709003157614802e+00,4.394920160497068906e+00,1.283220812678930400e+00,4.760918874594611161e+00,1.584288650158993672e+00,2.576869411682744193e+00,2.922991234200593702e+00,1.967607508078179634e+00,2.205065515601339232e+00,0.000000000000000000e+00
-3.625262587333735187e-01,-9.172307063278235528e-01,3.741333188488341399e+00,2.496447456575490165e+00,9.412675479843676252e-01,-7.182123809795466496e-01,2.063633060196409019e+00,-1.046855408884343364e+00,3.342752091147108695e-01,1.260012249107539173e+00,4.572036511890864574e+00,2.287216461756692798e+00,8.807159356130362937e-01,2.588547469982579230e+00,2.199685364559808676e+00,3.109796356297035436e-01,1.718825963868115592e+00,-4.657484648546872386e-01,7.749767239973741617e-01,1.056699576492442727e+00,1.000000000000000000e+00
2.193621257966985816e+00,1.127905652963936411e+00,1.774011291145938030e+00,2.160461666954041071e+00,5.242075671375825419e-01,4.900963891416484919e-01,9.229669709990002691e-01,3.484475428517498585e+00,3.154239414651190954e-01,8.959624921041372536e-01,2.370572224217556645e+00,2.105190153394321584e+00,4.602207687171263606e-01,1.308067323363153012e+00,1.150210957175306525e+00,7.745474606628344194e-01,2.334350783188587353e-01,3.526765989387159905e+00,1.454720085352149361e+00,3.250416516356896546e-01,0.000000000000000000e+00
2.198449316989313562e+00,1.042029401865437688e+00,2.919877981676632928e-02,2.551205478013516270e+00,1.501343017688066439e+00,2.739731631044443283e+00,1.106937840640336290e+00,1.844077976314159040e+00,1.821997983263437204e+00,3.965802350340181803e+00,5.832506926917463419e-01,-4.592694437460671519e-01,2.241336249520672119e+00,1.736172197905988979e+00,-3.516616100969929271e-01,4.611895760066343719e+00,2.417419132011233707e+00,5.705659200959944943e-02,2.657842901722260009e+00,2.108917036222079489e+00,0.000000000000000000e+00
4.097334530898582905e+00,2.108346608550330625e+00,-1.660103468219104927e+00,6.510056787127771472e-02,-5.466922201913233526e-01,3.621979618157437741e+00,-1.316717585369993726e+00,1.586558429365565015e+00,2.111467293775071141e+00,-9.941593196486893103e-01,1.225274384235230496e+00,-1.053185984893902916e-01,-2.617487687198502222e+00,1.463374536264929748e+00,-7.947023411071654220e-01,4.220029779011571502e-01,1.910691805391945497e+00,8.796504619461518182e-01,-1.990617993723935220e+00,1.150209543060246808e+00,1.000000000000000000e+00
4.588344179002564971e+00,-3.764708296978815927e-01,-5.512196114252116974e-01,1.475646960802279972e+00,-4.444679053293185689e-01,9.540455821066973208e-01,6.999708643711670675e-01,2.153774655870403176e+00,1.407657651048244141e-01,3.384226198939932928e+00,9.622449932754009172e-01,6.987552082387167296e-01,1.579922954255914114e+00,4.091193394283665352e-01,1.937881371246508611e+00,1.878895878029067656e-01,1.416772114188791232e+00,2.037842383731365725e+00,1.380928177510707622e+00,2.483574504106736747e+00,1.000000000000000000e+00
1.072654606118663478e+00,1.691644718789301116e+00,4.800588819477402680e-02,1.026753216727117612e+00,2.060357605721899077e+00,1.755675471115072384e-01,8.862008242534035185e-01,-3.897967627623291076e-01,-2.447796172617038302e-01,2.765659916228465853e+00,-3.330879363997167886e-01,1.617878747145058416e-01,1.903733552150087549e+00,8.684801024844368555e-02,1.395751540524355239e+00,3.237984686183168037e+00,3.059287215724095788e+00,-2.174689984356759087e-01,2.900150041977593851e+00,3.594951833497138871e+00,0.000000000000000000e+00
9.166075854181265914e-01,-7.096125725223345615e-01,1.349381160669965718e-01,1.736413477844355624e+00,9.630618636835802659e-01,1.566536106372806714e+00,1.110421249519219611e+00,1.423807509557080131e-01,5.627210528309157800e-01,1.142282613824655568e-01,5.802639202213057956e-01,2.044740088237610109e+00,9.152619220214956997e-01,1.684141911875746800e+00,8.094205663052922439e-02,9.104015047228208868e-02,8.214037554464880264e-01,1.581813741082456204e+00,6.191313490856061863e-01,-1.732832816221180350e-01,0.000000000000000000e+00
